DTF,"Duff & Phelps Utilities Tax-Free Income, Inc.",n/a,$123.21M
DUC,"Duff & Phelps Utility & Corporate Bond Trust, Inc.",n/a,$250.75M
DUK,Duke Energy Corporation,Public Utilities,$58.24B
DUKH,Duke Energy Corporation,Public Utilities,n/a
DRE,Duke Realty Corporation,Consumer Services,$9.72B
DNB,Dun & Bradstreet Corporation (The),Finance,$3.89B
DFT,"Dupont Fabros Technology, Inc.",Finance,$4.61B
DFT^C,"Dupont Fabros Technology, Inc.",n/a,n/a
DHG,"DWS High Income Opportunities Fund, Inc.",n/a,$226.05M
DXC,DXC Technology Company,Technology,$21.78B
DY,"Dycom Industries, Inc.",Basic Industries,$2.78B
DLNG,Dynagas LNG Partners LP,Consumer Services,$547.97M
DLNG^A,Dynagas LNG Partners LP,n/a,n/a
DYN,Dynegy Inc.,Public Utilities,$1.02B
DYN.WS,Dynegy Inc.,n/a,n/a
DYN.WS.A,Dynegy Inc.,n/a,n/a
DYN^A,Dynegy Inc.,n/a,n/a
DYNC,Dynegy Inc.,Public Utilities,n/a
DX,"Dynex Capital, Inc.",Consumer Services,$340.99M
DX^A,"Dynex Capital, Inc.",n/a,n/a
DX^B,"Dynex Capital, Inc.",n/a,n/a
DD,E.I. du Pont de Nemours and Company,Basic Industries,$70.74B
DD^A,E.I. du Pont de Nemours and Company,Basic Industries,n/a
DD^B,E.I. du Pont de Nemours and Company,Basic Industries,n/a
ELF,"e.l.f. Beauty, Inc.",Consumer Non-Durables,$1.18B
SSP,E.W. Scripps Company (The),Consumer Services,$1.44B
EGIF,Eagle Growth and Income Opportunities Fund,n/a,$122.43M
EXP,Eagle Materials Inc,Capital Goods,$4.47B
ECC           ,Eagle Point Credit Company Inc.,n/a,$377.03M
ECCA,Eagle Point Credit Company Inc.,n/a,n/a
ECCB,Eagle Point Credit Company Inc.,n/a,n/a
ECCZ,Eagle Point Credit Company Inc.,n/a,n/a
ESTE,"Earthstone Energy, Inc.",Energy,$554.89M
DEA,"Easterly Government Properties, Inc.",Consumer Services,$747.76M
EGP,"EastGroup Properties, Inc.",Consumer Services,$2.73B
EMN,Eastman Chemical Company,Basic Industries,$12.19B
KODK,Eastman Kodak Company,Miscellaneous,$373.67M
KODK.WS,Eastman Kodak Company,n/a,n/a
KODK.WS.A,Eastman Kodak Company,n/a,n/a
ETN,"Eaton Corporation, PLC",Technology,$35.14B
ETV,Eaton Vance Corporation,n/a,$975.47M
ETW,Eaton Vance Corporation,n/a,$1.21B
EV,Eaton Vance Corporation,Finance,$5.41B
EOI,Eaton Vance Enhance Equity Income Fund,n/a,$534.71M
EOS,Eaton Vance Enhanced Equity Income Fund II,n/a,$690.52M
EFT,Eaton Vance Floating Rate Income Trust,n/a,$601.54M
EFF,Eaton vance Floating-Rate Income Plus Fund,n/a,$126.49M
EHT,Eaton Vance High Income 2021 Target Term Trust,n/a,$216.76M
ETX           ,Eaton Vance Municipal Income 2028 Term Trust,n/a,$217.73M
EOT,Eaton Vance Municipal Income Trust,n/a,$331.22M
EVN,Eaton Vance Municipal Income Trust,n/a,$308.22M
ETJ,Eaton Vance Risk-Managed Diversified Equity Income Fund,n/a,$595.29M
EFR,Eaton Vance Senior Floating-Rate Fund,n/a,$543.51M
EVF,Eaton Vance Senior Income Trust,n/a,$251.06M
EVG,Eaton Vance Short Diversified Income Fund,n/a,$247.83M
EVT,Eaton Vance Tax Advantaged Dividend Income Fund,n/a,$1.6B
ETO,Eaton Vance Tax-Advantage Global Dividend Opp,n/a,$355.7M
EXD,Eaton Vance Tax-Advantaged Bond,n/a,$111.43M
ETG,Eaton Vance Tax-Advantaged Global Dividend Income Fund,n/a,$1.3B
ETB,Eaton Vance Tax-Managed Buy-Write Income Fund,n/a,$406.99M
ETY,Eaton Vance Tax-Managed Diversified Equity Income Fund,n/a,$1.7B
EXG,Eaton Vance Tax-Managed Global Diversified Equity Income Fund,n/a,$2.74B
ECT,ECA Marcellus Trust I,Energy,$37.41M
ECR,Eclipse Resources Corporation,Energy,$735.24M
ECL,Ecolab Inc.,Basic Industries,$38.34B
EC,Ecopetrol S.A.,Energy,$18.3B
EIX,Edison International,Public Utilities,$24.98B
EDR,Education Realty Trust Inc.,Consumer Services,$2.79B
EW,Edwards Lifesciences Corporation,Health Care,$24.56B
EHIC,eHi Car Services Limited,Consumer Services,$691.89M
EP^C,El Paso Corporation,Public Utilities,n/a
EE,El Paso Electric Company,Public Utilities,$2.05B
EGO,Eldorado Gold Corporation,Basic Industries,$1.84B
ELVT,"Elevate Credit, Inc.",Finance,$328.54M
LLY,Eli Lilly and Company,Health Care,$90.04B
ELLI,"Ellie Mae, Inc.",Technology,$3.64B
EFC,Ellington Financial LLC,Finance,$522.79M
EARN,Ellington Residential Mortgage REIT,Consumer Services,$182.32M
AKO.A,Embotelladora Andina S.A.,n/a,n/a
AKO.B,Embotelladora Andina S.A.,n/a,n/a
ERJ,Embraer-Empresa Brasileira de Aeronautica,Capital Goods,$3.43B
EME,"EMCOR Group, Inc.",Capital Goods,$3.95B
EEX,"Emerald Expositions Events, Inc.",Miscellaneous,$1.57B
EMES,Emerge Energy Services LP,Basic Industries,$266.74M
EBS,"Emergent Biosolutions, Inc.",Health Care,$1.38B
EMR,Emerson Electric Company,Energy,$38.14B
ESRT,"Empire State Realty Trust, Inc.",Consumer Services,$6.43B
EIG,Employers Holdings Inc,Finance,$1.37B
EDN,Empresa Distribuidora Y Comercializadora Norte S.A. (Edenor),Public Utilities,$1.42B
ENBL,"Enable Midstream Partners, LP",Public Utilities,$6.68B
EEQ,Enbridge Energy Management LLC,Energy,$1.3B
EEP,"Enbridge Energy, L.P.",Energy,$6.97B
ENB,Enbridge Inc,Energy,$65.03B
ECA,Encana Corporation,Energy,$8.29B
EXK,Endeavour Silver Corporation,Basic Industries,$368.35M
ENH^C,Endurance Specialty Holdings Ltd,n/a,n/a
NDRO,Enduro Royalty Trust,Energy,$108.9M
ENIA,Enel Americas S.A.,Public Utilities,$11.39B
ENIC,Enel Chile S.A.,Public Utilities,$5.4B
EOCC,Enel Generacion Chile S.A.,Public Utilities,$6.29B
EGN,Energen Corporation,Energy,$4.6B
ENR,"Energizer Holdings, Inc.",Miscellaneous,$2.95B
EPC,"Energizer Holdings, Inc.",Consumer Non-Durables,$4.28B
ETE,"Energy Transfer Equity, L.P.",Public Utilities,$18.95B
ETP,"Energy Transfer Partners, L.P.",Energy,$27.83B
ERF,Enerplus Corporation,Energy,$1.92B
ENS,Enersys,Consumer Non-Durables,$3.14B
EGL,"Engility Holdings, Inc.",Consumer Services,$1.04B
E,ENI S.p.A.,Energy,$53.97B
ENLK,"EnLink Midstream Partners, LP",Public Utilities,$5.8B
ENLC,"EnLink Midstream, LLC",Public Utilities,$3.14B
EBF,"Ennis, Inc.",Consumer Services,$480.72M
ENVA,"Enova International, Inc.",Finance,$502.36M
NPO,EnPro Industries,Basic Industries,$1.54B
ESV,ENSCO plc,Energy,$1.5B
ETM,Entercom Communications Corporation,Consumer Services,$409.16M
EAB,"Entergy Arkansas, Inc.",Public Utilities,n/a
EAE,"Entergy Arkansas, Inc.",Public Utilities,n/a
EAI,"Entergy Arkansas, Inc.",Public Utilities,n/a
ETR,Entergy Corporation,Public Utilities,$13.55B
ELC,"Entergy Louisiana, Inc.",Public Utilities,n/a
ELJ,"Entergy Louisiana, Inc.",Public Utilities,n/a
ELU,"Entergy Louisiana, Inc.",Public Utilities,n/a
EMP,"Entergy Mississippi, Inc.",Public Utilities,n/a
ENJ,"Entergy New Orleans, Inc.",Public Utilities,n/a
ENO,"Entergy New Orleans, Inc.",Public Utilities,n/a
EZT,Entergy Texas Inc,Public Utilities,n/a
EPD,Enterprise Products Partners L.P.,Public Utilities,$57.61B
EVC,Entravision Communications Corporation,Consumer Services,$587.21M
ENV,"Envestnet, Inc",Miscellaneous,$1.65B
EVHC,Envision Healthcare Corporation,Health Care,$7.12B
EVA,"Enviva Partners, LP",Basic Industries,$726.35M
ENZ,"Enzo Biochem, Inc.",Health Care,$522.08M
EOG,"EOG Resources, Inc.",Energy,$51.16B
EPE,EP Energy Corporation,Energy,$918.07M
EPAM,"EPAM Systems, Inc.",Technology,$4.28B
EPR,EPR Properties,Consumer Services,$5.24B
EPR^C,EPR Properties,n/a,n/a
EPR^E,EPR Properties,n/a,n/a
EPR^F,EPR Properties,n/a,n/a
EQT,EQT Corporation,Energy,$10.25B
EQGP,"EQT GP Holdings, LP",Public Utilities,$7.69B
EQM,"EQT Midstream Partners, LP",Public Utilities,$6.11B
EFX,"Equifax, Inc.",Finance,$16.5B
EQC,Equity Commonwealth,Consumer Services,$3.88B
EQC^D,Equity Commonwealth,n/a,n/a
EQCO,Equity Commonwealth,Consumer Services,n/a
ELS,"Equity Lifestyle Properties, Inc.",Consumer Services,$7.4B
ELS^C,"Equity Lifestyle Properties, Inc.",n/a,n/a
EQR,Equity Residential,Consumer Services,$23.82B
EQS,"Equus Total Return, Inc.",n/a,$31.09M
ERA,"Era Group, Inc.",Transportation,$197.81M
EROS,Eros International PLC,Consumer Services,$700.6M
ESE,ESCO Technologies Inc.,Consumer Durables,$1.53B
ESNT,Essent Group Ltd.,Finance,$3.57B
ESS,"Essex Property Trust, Inc.",Consumer Services,$16.66B
EL,"Estee Lauder Companies, Inc. (The)",Consumer Non-Durables,$34.89B
ESL,Esterline Technologies Corporation,Capital Goods,$2.85B
ETH,Ethan Allen Interiors Inc.,Consumer Durables,$868.28M
EURN,Euronav NV,Transportation,$1.23B
EEA,"European Equity Fund, Inc. (The)",n/a,$76.14M
EVR,Evercore Partners Inc,Finance,$2.92B
RE,"Everest Re Group, Ltd.",Finance,$10.73B
EVRI,Everi Holdings Inc.,Finance,$478.54M
ES,Eversource Energy,Public Utilities,$19.01B
EVTC,"Evertec, Inc.",Technology,$1.23B
EVH,"Evolent Health, Inc",Consumer Services,$1.68B
XCO,EXCO Resources NL,Energy,$48.47M
EXC,Exelon Corporation,Public Utilities,$33.04B
EXPR,"Express, Inc.",Consumer Services,$497.99M
STAY,"Extended Stay America, Inc.",Consumer Services,$3.69B
EXTN,Exterran Corporation,Technology,$916.44M
EXR,Extra Space Storage Inc,Consumer Services,$9.56B
XOM,Exxon Mobil Corporation,Energy,$339.49B
FNB,F.N.B. Corporation,Finance,$4.66B
FNB^E,F.N.B. Corporation,n/a,n/a
FN,Fabrinet,Public Utilities,$1.58B
FDS,FactSet Research Systems Inc.,Technology,$6.34B
FICO,Fair Isaac Corporation,Miscellaneous,$4.28B
FMSA,Fairmount Santrol Holdings Inc.,Basic Industries,$862.18M
SFUN,Fang Holdings Limited,Technology,$1.43B
FPI,Farmland Partners Inc.,Consumer Services,$285.87M
FBK,FB Financial Corporation,Finance,$879.93M
FFG,"FBL Financial Group, Inc.",Finance,$1.57B
FCB,"FCB Financial Holdings, Inc.",Finance,$2.06B
AGM,Federal Agricultural Mortgage Corporation,Finance,$694.87M
AGM.A,Federal Agricultural Mortgage Corporation,n/a,n/a
AGM^A,Federal Agricultural Mortgage Corporation,n/a,n/a
AGM^B,Federal Agricultural Mortgage Corporation,n/a,n/a
AGM^C,Federal Agricultural Mortgage Corporation,n/a,n/a
FRT,Federal Realty Investment Trust,Consumer Services,$9.06B
FSS,Federal Signal Corporation,Capital Goods,$1.04B
FII,"Federated Investors, Inc.",Finance,$2.9B
FPT,Federated Premier Intermediate Municipal Income Fund,n/a,$95.24M
FMN,Federated Premier Municipal Income Fund,n/a,$90.13M
FDX,FedEx Corporation,Transportation,$57.49B
FCH,FelCor Lodging Trust Incorporated,Consumer Services,$985.56M
FCH^A,FelCor Lodging Trust Incorporated,Consumer Services,n/a
RACE,Ferrari N.V.,Capital Goods,$21.03B
FGP,"Ferrellgas Partners, L.P.",Consumer Services,$444.96M
FOE,Ferro Corporation,Basic Industries,$1.49B
FCAU,Fiat Chrysler Automobiles N.V.,Capital Goods,$21.51B
FBR,Fibria Celulose S.A.,Basic Industries,$5.44B
FGL,Fidelity and Guaranty Life,Finance,$1.81B
FNF,"Fidelity National Financial, Inc.",Finance,$15.02B
FNFV,"Fidelity National Financial, Inc.",Finance,$5.37B
FIS,"Fidelity National Information Services, Inc.",Miscellaneous,$28.28B
FMO,Fiduciary/Claymore MLP Opportunity Fund,n/a,$477.29M
FSCE,Fifth Street Finance Corp.,n/a,n/a
FAC,First Acceptance Corporation,Finance,$45.28M
FAF,First American Corporation (The),Finance,$4.88B
FBP,First BanCorp.,Finance,$1.31B
FCFS,"First Cash, Inc.",Consumer Services,$2.82B
FCF,First Commonwealth Financial Corporation,Finance,$1.24B
FDC,First Data Corporation,Miscellaneous,$16.48B
FHN,First Horizon National Corporation,Finance,$4.09B
FHN^A,First Horizon National Corporation,n/a,n/a
FR,"First Industrial Realty Trust, Inc.",Consumer Services,$3.31B
AG,First Majestic Silver Corp.,Basic Industries,$1.22B
FPO,First Potomac Realty Trust,Consumer Services,$652.02M
FRC,FIRST REPUBLIC BANK,n/a,$16.04B
FRC^C,FIRST REPUBLIC BANK,n/a,n/a
FRC^D,FIRST REPUBLIC BANK,n/a,n/a
FRC^E,FIRST REPUBLIC BANK,n/a,n/a
FRC^F,FIRST REPUBLIC BANK,n/a,n/a
FRC^G,FIRST REPUBLIC BANK,n/a,n/a
FRC^H,FIRST REPUBLIC BANK,n/a,n/a
FFA,First Trust,n/a,$294.2M
FMY,First Trust,n/a,$59.57M
FDEU,First Trust Dynamic Europe Equity Income Fund,n/a,$321.38M
FIF,First Trust Energy Infrastructure Fund,n/a,$317.48M
FSD,First Trust High Income Long Short Fund,n/a,$600.69M
FPF,First Trust Intermediate Duration Preferred & Income Fund,n/a,$1.49B
FEI           ,First Trust MLP and Energy Income Fund,n/a,$693.65M
FPL,First Trust New Opportunities MLP & Energy Fund,n/a,$314.91M
FIV,First Trust Senior Floating Rate 2022 Target Term Fund,n/a,$325M
FCT,First Trust Senior Floating Rate Income Fund II,n/a,$353.2M
FGB,First Trust Specialty Finance and Financial Opportunities Fund,n/a,$104.75M
FHY,First Trust Strategic High Income Fund II,n/a,$112.39M
FEO,First Trust/Aberdeen Emerging Opportunity Fund,n/a,$82.97M
FAM,First Trust/Aberdeen Global Opportunity Income Fund,n/a,$148.28M
FE,FirstEnergy Corporation,Public Utilities,$13.01B
FIT,"Fitbit, Inc.",Technology,$1.19B
OAKS,Five Oaks Investment Corp.,Consumer Services,$108.04M
OAKS^A,Five Oaks Investment Corp.,n/a,n/a
FPH,"Five Point Holdings, LLC",Finance,$878.18M
FBC,"Flagstar Bancorp, Inc.",Finance,$1.77B
DFP,Flaherty & Crumrine Dynamic Preferred and Income Fund Inc.,n/a,$504.82M
PFD,Flaherty & Crumrine Preferred Income Fund Incorporated,n/a,$175.48M
PFO,Flaherty & Crumrine Preferred Income Opportunity Fund Inc,n/a,$157.98M
FFC,Flaherty & Crumrine Preferred Securities Income Fund Inc,n/a,$965.95M
FLC,Flaherty & Crumrine Total Return Fund Inc,n/a,$222.69M
FLT,"FleetCor Technologies, Inc.",Miscellaneous,$13.3B
FND,"Floor & Decor Holdings, Inc.",Consumer Services,$3.62B
FTK,"Flotek Industries, Inc.",Basic Industries,$497.54M
FLO,"Flowers Foods, Inc.",Consumer Non-Durables,$3.57B
FLS,Flowserve Corporation,Capital Goods,$6.05B
FLR,Fluor Corporation,Basic Industries,$6.32B
FLY,Fly Leasing Limited,n/a,$429.62M
FMC,FMC Corporation,Basic Industries,$9.86B
FMX,Fomento Economico Mexicano S.A.B. de C.V.,Consumer Non-Durables,$34.59B
FL,"Foot Locker, Inc.",Consumer Services,$6.58B
F,Ford Motor Company,Capital Goods,$44.52B
FELP,Foresight Energy LP,Energy,$658.42M
FCE.A,"Forest City Realty Trust, Inc.",n/a,n/a
FOR,Forestar Group Inc,Finance,$712.89M
FTS,Fortis Inc.,Public Utilities,$14.43B
FTV,Fortive Corporation,Capital Goods,$21.95B
FIG,Fortress Investment Group LLC,Finance,$3.11B
FTAI,Fortress Transportation and Infrastructure Investors LLC,n/a,$1.19B
FSM,Fortuna Silver Mines Inc.,Basic Industries,$730.84M
FBHS,"Fortune Brands Home & Security, Inc.",Basic Industries,$10.01B
FET,"Forum Energy Technologies, Inc.",Energy,$1.42B
FBM,"Foundation Building Materials, Inc.",Consumer Services,$512.24M
FCPT,"Four Corners Property Trust, Inc.",Consumer Services,$1.49B
FNV,Franco-Nevada Corporation,Basic Industries,$12.83B
FC,Franklin Covey Company,Consumer Services,$261.27M
FSB,"Franklin Financial Network, Inc.",Finance,$537.46M
BEN,"Franklin Resources, Inc.",Finance,$25.21B
FT,Franklin Universal Trust,n/a,$178.19M
FI,Frank&#39;s International N.V.,Energy,$1.77B
FCX,"Freeport-McMoran, Inc.",Basic Industries,$17.2B
FMS,Fresenius Medical Care Corporation,Health Care,$29.25B
FDP,"Fresh Del Monte Produce, Inc.",Consumer Non-Durables,$2.57B
FRO,Frontline Ltd.,Transportation,$979.8M
FSIC,FS Investment Corporation,n/a,$2.23B
FCN,"FTI Consulting, Inc.",Consumer Services,$1.32B
FF,FutureFuel Corp.,Basic Industries,$650.12M
GCV,"Gabelli Convertible and Income Securities Fund, Inc. (The)",n/a,$72.65M
GCV^B,"Gabelli Convertible and Income Securities Fund, Inc. (The)",n/a,n/a
GDV,Gabelli Dividend,n/a,$1.81B
GDV^A,Gabelli Dividend,n/a,n/a
GDV^D,Gabelli Dividend,n/a,n/a
GDV^G,Gabelli Dividend,n/a,n/a
GAB,"Gabelli Equity Trust, Inc. (The)",n/a,$1.35B
GAB^D,"Gabelli Equity Trust, Inc. (The)",n/a,n/a
GAB^G,"Gabelli Equity Trust, Inc. (The)",n/a,n/a
GAB^H,"Gabelli Equity Trust, Inc. (The)",n/a,n/a
GAB^J,"Gabelli Equity Trust, Inc. (The)",n/a,n/a
GGZ,Gabelli Global Small and Mid Cap Value Trust (The),n/a,$95.64M
GGZ^A,Gabelli Global Small and Mid Cap Value Trust (The),n/a,n/a
GGT,Gabelli Multi-Media Trust Inc. (The),n/a,$217.56M
GGT^B,Gabelli Multi-Media Trust Inc. (The),n/a,n/a
GUT,Gabelli Utility Trust (The),n/a,$303.35M
GUT^A,Gabelli Utility Trust (The),n/a,n/a
GUT^C,Gabelli Utility Trust (The),n/a,n/a
GFA,Gafisa SA,Basic Industries,$88.75M
GCAP,"GAIN Capital Holdings, Inc.",Finance,$294.19M
GBL,"Gamco Investors, Inc.",Finance,$866.25M
GNT,"GAMCO Natural Resources, Gold & Income Tust ",n/a,$141.25M
GME,Gamestop Corporation,Consumer Services,$2.14B
GPS,"Gap, Inc. (The)",Consumer Services,$8.99B
GDI,"Gardner Denver Holdings, Inc.",Technology,$3.98B
IT,"Gartner, Inc.",Consumer Services,$11.25B
GLOG,GasLog LP.,Consumer Services,$1.25B
GLOG^A,GasLog LP.,n/a,n/a
GLOP,GasLog Partners LP,Consumer Services,$900M
GLOP^A,GasLog Partners LP,n/a,n/a
GATX,GATX Corporation,Consumer Services,$2.45B
GMTA,GATX Corporation,Consumer Services,n/a
GZT,Gazit-Globe Ltd.,Finance,$1.91B
GCP,GCP Applied Technologies Inc.,Basic Industries,$2.15B
GNK,Genco Shipping & Trading Limited Warrants Expiring 12/31/2021 ,Transportation,$311.47M
GNRT,"Gener8 Maritime, Inc.",Transportation,$464.58M
GNRC,Generac Holdlings Inc.,Consumer Durables,$2.26B
GAM,"General American Investors, Inc.",n/a,$929.82M
GAM^B,"General American Investors, Inc.",n/a,n/a
BGC,General Cable Corporation,Basic Industries,$791.62M
GD,General Dynamics Corporation,Capital Goods,$60.04B
GEH,General Electric Capital Corporation,Energy,n/a
GEK,General Electric Capital Corporation,Energy,n/a
GE,General Electric Company,Energy,$228.48B
GEB,General Electric Company,Energy,n/a
GIS,"General Mills, Inc.",Consumer Non-Durables,$31.06B
GM,General Motors Company,Capital Goods,$52.12B
GM.WS.B,General Motors Company,n/a,n/a
GCO,Genesco Inc.,Consumer Services,$632.88M
GWR,"Genesee & Wyoming, Inc.",Transportation,$4.25B
GEL,"Genesis Energy, L.P.",Energy,$3.83B
GEN           ,"Genesis Healthcare, Inc.",Health Care,$253.43M
GNE,Genie Energy Ltd.,Public Utilities,$174.21M
GNE^A,Genie Energy Ltd.,n/a,n/a
G,Genpact Limited,Consumer Services,$5.3B
GPC,Genuine Parts Company,Capital Goods,$12.78B
GNW,Genworth Financial Inc,Finance,$1.83B
GEO,Geo Group Inc (The),Consumer Services,$3.59B
GPRK,Geopark Ltd,Energy,$459.36M
GPE^A,Georgia Power Company,Public Utilities,n/a
GGB,Gerdau S.A.,Capital Goods,$5.44B
GTY,Getty Realty Corporation,Finance,$869.73M
GGP,GGP Inc.,Consumer Services,$19.94B
GGP^A,GGP Inc.,Consumer Services,n/a
GIMO,Gigamon Inc.,Technology,$1.38B
GIL,"Gildan Activewear, Inc.",Consumer Non-Durables,$6.8B
GLA,"GlassBridge Enterprises, Inc.",Technology,$19.62M
GLT,Glatfelter,Basic Industries,$838.5M
GKOS,Glaukos Corporation,Health Care,$1.44B
GSK,GlaxoSmithKline PLC,Health Care,$103.92B
BRSS,"Global Brass and Copper Holdings, Inc.",Capital Goods,$663.11M
GMRE,Global Medical REIT Inc.,Consumer Services,$185.1M
GNL,"Global Net Lease, Inc.",Consumer Services,$1.44B
GLP,Global Partners LP,Energy,$598.32M
GPN,Global Payments Inc.,Miscellaneous,$13.48B
GSL,"Global Ship Lease, Inc.",Transportation,$66.53M
GSL^B,"Global Ship Lease, Inc.",n/a,n/a
GLOB,Globant S.A.,Technology,$1.49B
GMED,"Globus Medical, Inc.",Health Care,$3.06B
GMS,GMS Inc.,Consumer Services,$1.13B
GNC,"GNC Holdings, Inc.",Consumer Non-Durables,$536.92M
GDDY,GoDaddy Inc.,Technology,$7.11B
GOL,Gol Linhas Aereas Inteligentes S.A.,Transportation,$6.52B
GFI,Gold Fields Limited,Basic Industries,$2.91B
GG,Goldcorp Inc.,Basic Industries,$11.06B
GSBD,"Goldman Sachs BDC, Inc.",n/a,$910.08M
GS,"Goldman Sachs Group, Inc. (The)",Finance,$89.23B
GS^A,"Goldman Sachs Group, Inc. (The)",n/a,n/a
GS^B,"Goldman Sachs Group, Inc. (The)",n/a,n/a
GS^C,"Goldman Sachs Group, Inc. (The)",n/a,n/a
GS^D,"Goldman Sachs Group, Inc. (The)",n/a,n/a
GS^I,"Goldman Sachs Group, Inc. (The)",n/a,n/a
GS^J,"Goldman Sachs Group, Inc. (The)",n/a,n/a
GS^K,"Goldman Sachs Group, Inc. (The)",n/a,n/a
GS^N,"Goldman Sachs Group, Inc. (The)",n/a,n/a
GER,Goldman Sachs MLP Energy Renaissance Fund,n/a,$563.41M
GMZ,Goldman Sachs MLP Income Opportunities Fund,n/a,$420.82M
GRC,Gorman-Rupp Company (The),Capital Goods,$671.38M
GPX,GP Strategies Corporation,Consumer Services,$442.44M
GGG,Graco Inc.,Capital Goods,$6.02B
GHM,Graham Corporation,Technology,$193.07M
GHC,Graham Holdings Company,Consumer Services,$3.34B
GPT,Gramercy Property Trust,Consumer Services,$4.46B
GPT^A,Gramercy Property Trust Inc.,n/a,n/a
GRAM,Grana y Montero S.A.A.,Basic Industries,$434.32M
GVA,Granite Construction Incorporated,Basic Industries,$1.97B
GPMT,Granite Point Mortgage Trust Inc.,Consumer Services,$818.87M
GRP.U,Granite Real Estate Inc.,n/a,n/a
GPK,Graphic Packaging Holding Company,Consumer Durables,$4.29B
GTN,"Gray Television, Inc.",Consumer Services,$981.31M
GTN.A,"Gray Television, Inc.",n/a,n/a
AJX,Great Ajax Corp.,Consumer Services,$263.88M
AJXA,Great Ajax Corp.,Consumer Services,n/a
GXP,Great Plains Energy Inc,Public Utilities,$6.3B
GXP^B,Great Plains Energy Inc,n/a,n/a
GWB,"Great Western Bancorp, Inc.",Finance,$2.4B
GDOT,Green Dot Corporation,Finance,$1.92B
GBX,"Greenbrier Companies, Inc. (The)",Capital Goods,$1.28B
GHL,"Greenhill & Co., Inc.",Finance,$605.42M
GEF,Greif Bros. Corporation,n/a,$3.32B
GEF.B,Greif Bros. Corporation,n/a,n/a
GFF,Griffon Corporation,Capital Goods,$1.02B
GPI,"Group 1 Automotive, Inc.",Consumer Durables,$1.33B
GRUB,GrubHub Inc.,Miscellaneous,$3.72B
PAC,"Grupo Aeroportuario Del Pacifico, S.A. de C.V.",Transportation,$6.15B
ASR,"Grupo Aeroportuario del Sureste, S.A. de C.V.",Transportation,$6.13B
AVAL,Grupo Aval Acciones y Valores S.A.,Finance,$9.38B
BSMX,Grupo Financiero Santander Mexico S.A. B. de C.V.,Finance,$12.92B
SUPV,Grupo Supervielle S.A.,Finance,$1.28B
TV,Grupo Televisa S.A.,Consumer Services,$14.48B
GTT,"GTT Communications, Inc.",Public Utilities,$1.27B
GSH,Guangshen Railway Company Limited,Transportation,$3.55B
GES,"Guess?, Inc.",Consumer Non-Durables,$1.02B
GGM,Guggenheim Credit Allocation Fund,n/a,$165.81M
GPM,Guggenheim Enhanced Equity Income Fund,n/a,$398.23M
GOF,Guggenheim Strategic Opportunities Fund,n/a,$443.96M
GBAB,Guggenheim Taxable Municipal Managed Duration Trst,n/a,$396.57M
GWRE,"Guidewire Software, Inc.",Technology,$5.18B
HRB,"H&R Block, Inc.",Consumer Services,$6.48B
FUL,H. B. Fuller Company,Basic Industries,$2.58B
HAE,Haemonetics Corporation,Health Care,$2.02B
HK,Halcon Resources Corporation,Energy,$650.09M
HK.WS,Halcon Resources Corporation,n/a,n/a
HAL,Halliburton Company,Energy,$36.47B
HYH,"Halyard Health, Inc.",Health Care,$1.79B
HBI,Hanesbrands Inc.,Consumer Services,$8.2B
HASI,"Hannon Armstrong Sustainable Infrastructure Capital, Inc.",Consumer Services,$1.16B
HOG,"Harley-Davidson, Inc.",Consumer Non-Durables,$9.25B
HMY,Harmony Gold Mining Company Limited,Basic Industries,$717.47M
HRS,Harris Corporation,Capital Goods,$13.23B
HSC,Harsco Corporation,Capital Goods,$1.28B
HHS,"Harte-Hanks, Inc.",Technology,$59.49M
HGH,"Hartford Financial Services Group, Inc. (The)",Finance,n/a
HIG,"Hartford Financial Services Group, Inc. (The)",Finance,$19.31B
HIG.WS,"Hartford Financial Services Group, Inc. (The)",n/a,n/a
HVT,"Haverty Furniture Companies, Inc.",Consumer Services,$519.54M
HVT.A,"Haverty Furniture Companies, Inc.",n/a,n/a
HE,"Hawaiian Electric Industries, Inc.",Public Utilities,$3.49B
HE^U,"Hawaiian Electric Industries, Inc.",n/a,n/a
HCHC,"HC2 Holdings, Inc.",Capital Goods,$247.88M
HCA,"HCA Healthcare, Inc.",Health Care,$31.12B
HCI,"HCI Group, Inc.",Finance,$459.11M
HCP,"HCP, Inc.",Consumer Services,$14.6B
HDB,HDFC Bank Limited,Finance,$74.04B
HR,Healthcare Realty Trust Incorporated,Consumer Services,$3.85B
HTA,"Healthcare Trust of America, Inc.",Consumer Services,$5.95B
HLS,HealthSouth Corporation,Health Care,$4.2B
HL,Hecla Mining Company,Basic Industries,$1.96B
HL^B,Hecla Mining Company,Basic Industries,n/a
HEI,Heico Corporation,Capital Goods,$6.25B
HEI.A,Heico Corporation,n/a,n/a
HLX,"Helix Energy Solutions Group, Inc.",Energy,$785.52M
HP,"Helmerich & Payne, Inc.",Energy,$5.81B
HLF,Herbalife LTD.,Health Care,$6.71B
HRI,Herc Holdings Inc.,n/a,$1.15B
HTGC,"Hercules Capital, Inc.",n/a,$1.1B
HTGX,"Hercules Capital, Inc.",n/a,n/a
HRTG,"Heritage Insurance Holdings, Inc.",Finance,$369.69M
HT,Hersha Hospitality Trust,Consumer Services,$761.1M
HT^C,Hersha Hospitality Trust,n/a,n/a
HT^D,Hersha Hospitality Trust,n/a,n/a
