Top of The Market Rating,Zacks (1-5),Wall Street Journal Rating (1-5),Street Rank (1-16),Ticker,Company Name,Projected Change % in 12 Months,CNN Recommendation
47.51,3,3,11,ENOC,"EnerNOC, Inc.",4.23,Hold
47.48,3,3,17,GFI,Gold Fields Limited,-10.06,Hold
47.47,3,3,11,CAFD,8point3 Energy Partners LP,4.02,Hold
47.47,3,3,8,TPX,"Tempur Sealy International, Inc.",-16,Hold
47.45,3,3,13,CHK,Chesapeake Energy Corporation,17.27,Hold
47.43,4,3,8,MAC,Macerich Company (The),8.84,Hold
47.41,3,3,10,CREE,"Cree, Inc.",-2.93,Hold
47.4,5,2,8,MAT,"Mattel, Inc.",8.65,Hold
47.39,1,4,4,ESLT,Elbit Systems Ltd.,-18.03,Sell
47.35,4,3,8,TCO,"Taubman Centers, Inc.",8.41,Hold
47.31,3,3,12,TDW,Tidewater Inc.,9.89,Hold
47.31,3,3,9,CROX,"Crocs, Inc.",-10.14,Hold
47.3,1,6,17,BXC,BlueLinx Holdings Inc.,-8.09,
47.27,4,3,7,KSS,Kohl&#39;s Corporation,1.33,Hold
47.25,1,6,17,XIN,Xinyuan Real Estate Co Ltd,-8.26,
47.24,4,3,8,PBPB,Potbelly Corporation,7.88,Hold
47.22,1,6,6,CBAN,"Colony Bankcorp, Inc.",-27.8,
47.21,3,3,12,HIVE,"Aerohive Networks, Inc.",9.38,Hold
47.16,4,6,17,SAGE,"Sage Therapeutics, Inc.",13.62,Buy
47.13,3,4,6,VRSN,"VeriSign, Inc.",-6.01,Hold
47.12,3,2,12,USAK,"USA Truck, Inc.",-16.05,Hold
47.11,5,2,8,SIG,Signet Jewelers Limited,7.23,Hold
47.1,4,2,11,GLUU,Glu Mobile Inc.,2.19,Hold
47.09,2,6,7,FPO,First Potomac Realty Trust,0.45,Hold
47.08,4,3,8,PIR,"Pier 1 Imports, Inc.",7.07,Hold
47.08,1,6,11,CCM,Concord Medical Services Holdings Limited,5,
47.06,3,3,10,ICL,Israel Chemicals Shs,-4.68,Hold
47.05,3,6,4,ARTNA,Artesian Resources Corporation,5.24,Hold
47.03,4,3,7,NXPI,NXP Semiconductors N.V.,0.13,Hold
47,3,3,17,MAMS,"MAM Software Group, Inc.",-12.02,Hold
46.95,3,3,10,TAC,TransAlta Corporation,-5.25,Hold
46.94,3,3,7,CYOU,Changyou.com Limited,-25.3,Hold
46.89,1,6,10,KFS,"Kingsway Financial Services, Inc.",-2.44,
46.89,1,6,9,CIA,"Citizens, Inc.",-9.09,
46.85,3,3,10,SOHU,Sohu.com Inc.,-5.76,Hold
46.83,4,3,11,BTE,Baytex Energy Corp,25.81,Hold
46.81,3,3,13,OPHT,Ophthotech Corporation,14.07,Hold
46.79,4,3,7,MD,"Mednax, Inc",-1.05,Hold
46.79,1,6,3,CLCT,"Collectors Universe, Inc.",-49.52,
46.75,4,4,2,ED,Consolidated Edison Inc,-9.56,Hold
46.75,1,6,9,PCYO,Pure Cycle Corporation,-9.66,
46.7,4,3,9,IRET,Investors Real Estate Trust,11.82,Hold
46.67,4,4,11,EVEP,"EV Energy Partners, L.P.",72.27,Hold
46.67,4,4,11,LEJU,Leju Holdings Limited,67.32,Hold
46.67,1,6,11,BEBE,"bebe stores, inc.",3.36,
46.67,1,6,10,NVFY,"Nova Lifestyle, Inc",0,
46.67,1,6,10,PFIN,"P & F Industries, Inc.",0,
46.67,1,6,10,RAND,Rand Capital Corporation,0,
46.67,1,6,10,RVEN,"Reven Housing REIT, Inc.",0,
46.67,1,6,10,GROW,"U.S. Global Investors, Inc.",0,
46.67,1,6,10,UNAM,Unico American Corporation,0,
46.67,1,6,10,WMIH,WMIH Corp.,0,
46.67,1,6,10,SCX,L.S. Starrett Company (The),0,
46.67,1,6,3,TSBK,"Timberland Bancorp, Inc.",-53.67,
46.67,1,6,3,ITIC,Investors Title Company,-77.47,
46.63,5,3,3,SWX,"Southwest Gas Holdings, Inc.",-3.52,Hold
46.63,3,4,5,CWT,California Water  Service Group Holding,-15.19,Hold
46.59,3,4,6,AMKR,"Amkor Technology, Inc.",-8.72,Hold
46.58,4,3,8,SRC,"Spirit Realty Capital, Inc.",4.59,Hold
46.57,1,6,6,CFFI,C&F Financial Corporation,-30.4,
46.5,6,6,17,GMZ,Goldman Sachs MLP Income Opportunities Fund,43,
46.47,3,4,7,OMI,"Owens & Minor, Inc.",-2.67,Hold
46.44,3,3,7,FCCY,1st Constitution Bancorp (NJ),-27.81,Hold
46.44,1,6,5,IBOC,International Bancshares Corporation,-37.59,
46.42,5,3,8,FRAN,Francesca&#39;s Holdings Corporation,28.76,Hold
46.42,3,3,17,HSBC,HSBC Holdings plc,-14.33,Hold
46.38,4,3,8,XOM,Exxon Mobil Corporation,3.59,Hold
46.35,4,3,12,LC,LendingClub Corporation,30.06,Hold
46.34,5,3,8,EAT,"Brinker International, Inc.",28.38,Hold
46.32,4,3,9,OXY,Occidental Petroleum Corporation,9.95,Hold
46.31,5,3,6,GPC,Genuine Parts Company,14.86,Hold
46.27,4,3,8,THR,"Thermon Group Holdings, Inc.",3.04,Hold
46.26,3,3,11,TERP,"TerraForm Power, Inc.",-2.04,Hold
46.23,3,3,11,GLBL,"TerraForm Global, Inc.",-2.18,Hold
46.22,3,3,13,OPXA,"Opexa Therapeutics, Inc.",11.11,Hold
46.2,3,3,10,WPG,Washington Prime Group Inc.,-8.99,Hold
46.18,4,3,8,DNB,Dun & Bradstreet Corporation (The),2.57,Hold
46.17,3,3,10,DDD,3D Systems Corporation,-9.14,Hold
46.15,1,6,8,NICK,"Nicholas Financial, Inc.",-18.74,
46.14,4,3,8,ULH,"Universal Logistics Holdings, Inc.",2.39,Hold
46.13,5,3,6,HOG,"Harley-Davidson, Inc.",13.97,Hold
46.1,1,6,9,DDE,Dover Downs Gaming & Entertainment Inc,-12.28,
46.08,3,4,8,VRTS,"Virtus Investment Partners, Inc.",2.08,Hold
46.08,4,3,8,UPS,"United Parcel Service, Inc.",2.06,Hold
46,5,3,11,BRS,Bristow Group Inc,46.67,Hold
45.91,3,4,5,LDR,"Landauer, Inc.",-18.8,Hold
45.88,4,3,17,MDLY,Medley Management Inc.,8.53,Hold
45.86,4,3,10,GNW,Genworth Financial Inc,14.29,Hold
45.83,3,6,11,EBIO,"Eleven Biotherapeutics, Inc.",694.7,
45.83,3,6,11,JCS,"Communications Systems, Inc.",78.57,
45.83,3,6,11,CDXC,ChromaDex Corporation,68.54,
45.77,4,3,8,LMOS,Lumos Networks Corp.,0.5,Hold
45.76,4,3,10,EXPR,"Express, Inc.",13.82,Hold
45.74,4,3,7,CHSP,Chesapeake Lodging Trust,-6.31,Hold
45.73,4,3,6,QSII,"Quality Systems, Inc.",-13.04,Hold
45.71,3,3,11,NEFF,Neff Corporation,-4.76,Hold
45.7,4,6,17,NTB,Bank of N.T. Butterfield & Son Limited (The),7.78,Buy
45.7,3,3,11,FEYE,"FireEye, Inc.",-4.82,Hold
45.65,4,3,11,FRED,"Fred&#39;s, Inc.",19.94,Hold
45.6,3,3,11,CLMT,"Calumet Specialty Products Partners, L.P.",-5.34,Hold
45.58,1,6,6,BRID,Bridgford Foods Corporation,-34.35,
45.57,1,6,6,WMK,"Weis Markets, Inc.",-34.38,
45.56,3,4,11,PGH,Pengrowth Energy Corporation,19.47,Hold
45.56,4,3,10,LE,"Lands&#39; End, Inc.",12.78,Hold
45.56,4,3,9,HFC,HollyFrontier Corporation,6.15,Hold
45.56,3,6,3,NRCIA,National Research Corporation,0,
45.53,3,3,8,WTW,Weight Watchers International Inc,-25.69,Hold
45.48,4,3,11,NDLS,Noodles & Company,19.05,Hold
45.46,4,3,10,PEI,Pennsylvania Real Estate Investment Trust,12.31,Hold
45.45,1,6,8,CPIX,Cumberland Pharmaceuticals Inc.,-21.54,
45.4,3,3,12,XTLY,Xactly Corporation,0.32,Hold
45.39,1,6,12,LITB,"LightInTheBox Holding Co., Ltd.",4.9,
45.38,4,3,8,OFC,Corporate Office Properties Trust,-1.45,Hold
45.33,3,6,12,TNDM,"Tandem Diabetes Care, Inc.",212.5,Hold
45.33,4,3,7,TRK,"Speedway Motorsports, Inc.",-8.36,Hold
45.28,4,3,9,VRA,"Vera Bradley, Inc.",4.71,Hold
45.28,1,6,11,AVNW,"Aviat Networks, Inc.",-2.23,
45.26,4,3,8,JASO,"JA Solar Holdings, Co., Ltd.",-2.01,Hold
45.23,4,3,9,VOXX,VOXX International Corporation,4.48,Hold
45.2,4,3,17,SLD,Sutherland Asset Management Corporation,5.8,Hold
45.15,6,6,17,JMF,Nuveen Energy MLP Total Return Fund,40.3,
45.09,4,3,9,FCX,"Freeport-McMoran, Inc.",3.77,Hold
45.07,1,6,12,BIOP,"Bioptix, Inc",3.63,
45.06,3,4,8,WMC,Western Asset Mortgage Capital Corporation,-3.01,Hold
45,1,6,4,NTL,Nortel Inversora SA,-50.92,
45,1,6,4,OPOF,Old Point Financial Corporation,-53.76,
45,1,6,4,GCBC,"Greene County Bancorp, Inc.",-70.3,
45,1,6,4,RGCO,RGC Resources Inc.,-74.2,
45,1,6,4,CNBKA,"Century Bancorp, Inc.",-75.87,
44.99,1,6,13,CTIC,CTI BioPharma Corp.,9.97,
44.98,3,6,11,RENN,Renren Inc.,46.58,
44.94,4,3,8,CBL,"CBL & Associates Properties, Inc.",-3.63,Hold
44.92,5,3,9,GCO,Genesco Inc.,27.93,Hold
44.9,4,3,10,SSW,Seaspan Corporation,9.52,Hold
44.83,1,6,11,CDI,CDI Corporation,-4,
44.75,5,3,12,DNR,Denbury Resources Inc.,47.06,Hold
44.75,4,3,10,DPLO,"Diplomat Pharmacy, Inc.",8.77,Hold
44.73,1,5,8,GNCMA,"General Communication, Inc.",-24.41,Sell
44.72,3,3,12,NAV,Navistar International Corporation,-3.09,Hold
44.72,1,4,8,ARR,"ARMOUR Residential REIT, Inc.",-4.72,Sell
44.64,4,3,10,TWIN,"Twin Disc, Incorporated",8.19,Hold
44.64,5,3,5,APU,"AmeriGas Partners, L.P.",-0.13,Hold
44.62,4,4,4,HE,"Hawaiian Electric Industries, Inc.",-6.9,Hold
44.55,3,4,12,EPE,EP Energy Corporation,21.08,Hold
44.52,3,3,9,HQCL,"Hanwha Q CELLS Co., Ltd. ",-24.08,Hold
44.5,3,3,8,RH,RH,-25.32,
44.44,1,6,11,BOSC,B.O.S. Better Online Solutions,0,
44.44,1,6,11,CALI,China Auto Logistics Inc.,0,
44.44,1,6,11,CLNT,"Cleantech Solutions International, Inc.",0,
44.44,1,6,11,CLIR,ClearSign Combustion Corporation,0,
44.44,1,6,11,CPSH,CPS Technologies Corp.,0,
44.44,1,6,11,DRYS,DryShips Inc.,0,
44.44,1,6,11,ELTK,Eltek Ltd.,0,
44.44,1,6,11,FSBC,"FSB Bancorp, Inc.",0,
44.44,1,6,11,IKNX,Ikonics Corporation,0,
44.44,1,6,11,JMU,JMU Limited,0,
44.44,1,6,11,KBSF,KBS Fashion Group Limited,0,
44.44,1,6,11,KOSS,Koss Corporation,0,
44.44,1,6,11,LMFA,"LM Funding America, Inc.",0,
44.44,1,6,11,MSLI,Merus Labs International Inc.,0,
44.44,1,6,11,NSYS,Nortech Systems Incorporated,0,
44.44,1,6,11,ONVI,"Onvia, Inc.",0,
44.44,1,6,11,OPHC,"OptimumBank Holdings, Inc.",0,
44.44,1,6,11,PERF,"Perfumania Holdings, Inc",0,
44.44,1,6,11,RCON,"Recon Technology, Ltd.",0,
44.44,1,6,11,SMIT,"Schmitt Industries, Inc.",0,
44.44,1,6,11,SHOS,"Sears Hometown and Outlet Stores, Inc.",0,
44.44,1,6,11,SIEB,Siebert Financial Corp.,0,
44.44,1,6,11,SGMA,"SigmaTron International, Inc.",0,
44.44,1,6,11,TCCO,Technical Communications Corporation,0,
44.44,1,6,11,WINS,Wins Finance Holdings Inc.,0,
44.44,1,6,11,WSCI,WSI Industries Inc.,0,
44.44,1,6,11,NRE,NorthStar Realty Europe Corp.,0,
44.44,1,6,11,TCI,"Transcontinental Realty Investors, Inc.",0,
44.42,1,6,11,MFCB,MFC Bancorp Ltd.,-5.66,
44.42,4,3,8,QIWI,QIWI plc,-6.22,Hold
44.39,4,3,11,ASNA,"Ascena Retail Group, Inc.",13.64,Hold
44.37,3,4,9,NAT,Nordic American Tankers Limited,0.17,Hold
44.29,5,3,5,EE,El Paso Electric Company,-1.89,Hold
44.29,1,6,8,SENEA,Seneca Foods Corp.,-26.19,
44.17,3,6,12,CYCC,"Cyclacel Pharmaceuticals, Inc.",266.49,
44.17,3,6,12,NIHD,"NII Holdings, Inc.",110.76,
44.09,5,3,2,MGEE,MGE Energy Inc.,-22.9,Hold
44.06,4,4,7,RECN,"Resources Connection, Inc.",10.29,Hold
44.06,1,6,11,THST,"Truett-Hurst, Inc.",-7.11,
43.86,3,3,10,APPF,"AppFolio, Inc.",-20.68,Hold
43.84,5,3,9,ZUMZ,Zumiez Inc.,22.53,Hold
43.82,5,3,7,HMST,"HomeStreet, Inc.",9.09,Hold
43.82,5,3,7,SAH,"Sonic Automotive, Inc.",9.09,Hold
43.78,3,4,10,GFA,Gafisa SA,3.91,Hold
43.65,5,2,8,CF,"CF Industries Holdings, Inc.",-10.08,Hold
43.62,3,3,9,RTIX,"RTI Surgical, Inc.",-28.57,Hold
43.48,1,6,11,RBCN,"Rubicon Technology, Inc.",-9.42,
43.47,1,6,5,PKBK,"Parke Bancorp, Inc.",-49.44,
43.41,3,4,5,SCHN,"Schnitzer Steel Industries, Inc.",-31.3,Hold
43.33,6,6,3,WPT,"World Point Terminals, LP",0,
43.33,1,6,5,TR,"Tootsie Roll Industries, Inc.",-57.23,
43.33,1,6,5,TLF,"Tandy Leather Factory, Inc.",-59.3,
43.33,1,6,5,PEBK,"Peoples Bancorp of North Carolina, Inc.",-59.71,
43.33,1,6,5,UHT,Universal Health Realty Income Trust,-60.44,
43.33,1,6,5,IESC,"IES Holdings, Inc.",-62.54,
43.33,1,6,5,DAIO,Data I/O Corporation,-71.94,
43.33,1,6,5,IHC,Independence Holding Company,-81.17,
43.33,1,6,5,MLP,"Maui Land & Pineapple Company, Inc.",-93.12,
43.33,1,6,5,CRVL,CorVel Corp.,-100,
43.33,1,6,5,NHTC,Natural Health Trends Corp.,-100,
43.3,5,3,7,RBA,Ritchie Bros. Auctioneers Incorporated,6.51,Hold
43.26,4,3,9,SB,"Safe Bulkers, Inc",-5.38,Hold
43.26,5,2,8,HAIN,"The Hain Celestial Group, Inc.",-12.02,Hold
43.25,5,3,9,ZEUS,"Olympic Steel, Inc.",19.59,Hold
43.24,3,3,11,AMD,"Advanced Micro Devices, Inc.",-17.15,Hold
43.22,3,3,11,FMI,"Foundation Medicine, Inc.",-17.22,Hold
43.17,3,4,6,KRO,Kronos Worldwide Inc,-25.82,Hold
43.16,3,6,5,DNBF,DNB Financial Corp,-0.71,
43.12,3,3,11,HTZ,"Hertz Global Holdings, Inc",-17.72,Hold
43.1,5,3,7,DSW,DSW Inc.,5.51,Hold
43.08,1,6,8,PHX,Panhandle Royalty Company,-31.03,
43.04,3,6,8,CDR,"Cedar Realty Trust, Inc.",11.87,Hold
43.02,4,3,17,PSO,"Pearson, Plc",-2.9,Hold
42.84,3,6,12,MOXC,"Moxian, Inc.",44.69,
42.84,5,3,11,AVP,"Avon Products, Inc.",30.85,Hold
42.82,3,6,9,GNL,"Global Net Lease, Inc.",17.43,Hold
42.81,5,3,10,AUY,Yamana Gold Inc.,24.05,Hold
42.71,2,5,11,SDRL,Seadrill Limited,12.49,Sell
42.7,3,6,8,USDP,USD Partners LP,10.17,Hold
42.68,3,6,6,BSBR,Banco Santander Brasil SA,-3.28,Hold
42.62,5,3,7,GHL,"Greenhill & Co., Inc.",3.09,Hold
42.54,5,3,8,BBBY,Bed Bath & Beyond Inc.,9.36,Hold
42.5,3,5,13,DCIX,Diana Containerships Inc.,12344.44,Sell
42.5,4,3,10,RSO,Resource Capital Corp.,-2.52,Hold
42.49,3,4,10,ALLT,Allot Communications Ltd.,-2.53,Hold
42.43,3,6,7,EQC,Equity Commonwealth,2.14,Hold
42.43,3,4,5,WIT,Wipro Limited,-36.2,Hold
42.39,4,3,11,MTW,"Manitowoc Company, Inc. (The)",3.63,Hold
42.35,5,3,8,F,Ford Motor Company,8.41,Hold
42.31,3,6,8,UNFI,"United Natural Foods, Inc.",8.23,Hold
42.31,2,4,12,QHC,Quorum Health Corporation,-15.14,Hold
42.23,5,3,9,URBN,"Urban Outfitters, Inc.",14.48,Hold
42.22,6,6,12,WCST,"Wecast Network, Inc.",146.31,
42.22,6,6,12,MDGS,Medigus Ltd.,72.41,
42.22,1,6,12,FPAY,"FlexShopper, Inc.",0,
42.22,1,6,12,GIGA,Giga-tronics Incorporated,0,
42.22,1,6,12,MYOS,MYOS RENS Technology Inc.,0,
42.22,1,6,12,OMNT,"Ominto, Inc.",0,
42.22,1,6,12,RADA,RADA Electronic Industries Ltd.,0,
42.22,1,6,12,SKLN,Skyline Medical Inc.,0,
42.11,4,6,9,AAC,"AAC Holdings, Inc.",-11.11,Buy
42.06,5,3,10,DDR,DDR Corp.,20.29,Hold
42.03,1,6,17,INTG,The Intergroup Corporation,-23.9,
41.99,5,3,8,SPH,"Suburban Propane Partners, L.P.",6.64,Hold
41.86,3,4,17,SYT,Syngenta AG,-7.57,Hold
41.79,4,3,10,RCII,Rent-A-Center Inc.,-6.03,Hold
41.77,3,4,11,GPRO,"GoPro, Inc.",0.5,Hold
41.73,4,3,11,NVDQ,Novadaq Technologies Inc,0.34,Hold
41.7,4,3,10,KND,"Kindred Healthcare, Inc.",-6.52,Hold
41.67,4,6,17,NVGN,Novogen Limited,425.07,
41.67,1,6,6,ULBI,Ultralife Corporation,-52.55,
41.67,1,6,6,POPE,Pope Resources,-79.73,
41.67,1,6,6,BBGI,"Beasley Broadcast Group, Inc.",-86.18,
41.67,1,6,6,UBCP,"United Bancorp, Inc.",-100,
41.66,5,3,10,MUR,Murphy Oil Corporation,18.3,Hold
41.56,5,6,8,LSXMK,Liberty Media Corporation,4.46,Buy
41.47,4,3,12,AZPN,"Aspen Technology, Inc.",5.68,Hold
41.41,5,3,8,TRCO,Tribune Media Company,3.74,Hold
41.41,3,3,11,SPWR,SunPower Corporation,-26.27,Hold
41.39,5,3,8,KMPR,Kemper Corporation,3.63,Hold
41.34,3,4,10,CYS,"CYS Investments, Inc.",-8.28,Hold
41.32,1,6,9,OBAS,Optibase Ltd.,-31.4,
41.3,1,6,8,DVCR,Diversicare Healthcare Services Inc.,-38.14,
41.15,1,6,17,ANAT,American National Insurance Company,-26.55,
41.08,5,3,17,DCP,DCP Midstream LP,14.33,Hold
41.06,4,3,11,MZOR,Mazor Robotics Ltd.,-3.04,Hold
41.04,1,6,11,GILT,Gilat Satellite Networks Ltd.,-19.19,
41.03,5,3,11,FELP,Foresight Energy LP,21.81,Hold
40.9,1,4,11,NADL,North Atlantic Drilling Ltd.,-3.85,Sell
40.81,1,5,10,IEP,Icahn Enterprises L.P.,-26.76,Sell
40.8,5,3,9,ENLC,"EnLink Midstream, LLC",7.34,Hold
40.79,4,3,11,GNC,"GNC Holdings, Inc.",-4.39,Hold
40.72,1,6,8,BPT,BP Prudhoe Bay Royalty Trust,-40.45,
40.67,3,3,8,WTM,"White Mountains Insurance Group, Ltd.",-58.55,Hold
40.56,5,3,8,KORS,Michael Kors Holdings Limited,-0.51,Hold
40.37,4,4,8,BKE,"Buckle, Inc. (The)",-1.49,Hold
40.22,5,3,10,AVH,Avianca Holdings S.A.,11.11,Hold
40.21,5,3,8,ATU,Actuant Corporation,-2.29,Hold
40.16,4,6,7,BFS,"Saul Centers, Inc.",15.78,Hold
40,1,6,13,MTSL,MER Telemanagement Solutions Ltd.,0,
40,1,6,13,SGLB,"Sigma Labs, Inc.",0,
40,1,6,13,ZAIS,"ZAIS Group Holdings, Inc.",0,
40,1,6,7,SSBI,Summit State Bank,-50.23,
40,1,6,7,MFNC,Mackinac Financial Corporation,-56.79,
40,1,6,7,GRVY,"GRAVITY Co., Ltd.",-100,
40,1,6,7,SCKT,"Socket Mobile, Inc.",-100,
39.99,3,4,10,INOV,"Inovalon Holdings, Inc.",-15.06,Hold
39.92,5,3,10,CELP,"Cypress Energy Partners, L.P.",9.59,Hold
39.82,4,4,7,VIVO,Meridian Bioscience Inc.,-10.89,Hold
39.69,5,3,10,APA,Apache Corporation,8.45,Hold
39.63,5,3,9,RL,Ralph Lauren Corporation,1.5,Hold
39.5,5,3,9,RAD,Rite Aid Corporation,0.81,Hold
39.31,5,3,10,ACOR,"Acorda Therapeutics, Inc.",6.54,Hold
39.3,5,4,5,HMN,Horace Mann Educators Corporation,-1.82,Hold
39.27,4,3,11,AREX,Approach Resources Inc.,-12,Hold
39.14,5,3,11,ARAY,Accuray Incorporated,12.36,Hold
39.13,3,3,12,CEMP,"Cempra, Inc.",-31.03,Hold
39.12,5,6,17,RIO,Rio Tinto Plc,6.48,Buy
39.08,5,3,17,MFG,"Mizuho Financial Group, Inc.",6.32,Hold
39.05,5,3,8,AMX,"America Movil, S.A.B. de C.V.",-8.07,Hold
39.01,3,6,8,JOE,St. Joe Company (The),2.7,
38.94,3,5,8,GTS,Triple-S Management Corporation,2.43,Sell
38.69,1,6,11,COVS,Covisint Corporation,-28.57,
38.33,1,6,8,PBIB,"Porter Bancorp, Inc.",-51.5,
38.33,1,6,8,TIPT,Tiptree Inc.,-57.94,
38.33,1,6,8,ABCD,"Cambium Learning Group, Inc.",-58.68,
38.33,1,6,8,SPOK,"Spok Holdings, Inc.",-60.34,
38.33,1,6,8,PBIP,"Prudential Bancorp, Inc.",-65.96,
38.33,1,6,8,VICR,Vicor Corporation,-70.89,
38.33,1,6,8,ISRL,"Isramco, Inc.",-99.88,
37.97,3,3,17,FMAO,"Farmers & Merchants Bancorp, Inc.",-48.14,Hold
37.92,4,4,11,FI,Frank&#39;s International N.V.,6.26,Hold
37.88,5,3,10,TGI,"Triumph Group, Inc.",-0.58,Hold
37.85,1,6,17,YERR,Yangtze River Development Limited,-36.46,
37.78,1,6,14,NAKD,Naked Brand Group Inc.,0,
37.74,3,4,8,DDS,"Dillard&#39;s, Inc.",-39.63,Hold
37.68,1,6,13,OMEX,"Odyssey Marine Exploration, Inc.",-19.28,
37.66,3,5,7,TICC,TICC Capital Corp.,-9.37,Sell
37.58,5,3,17,BBL,BHP Billiton plc,0.32,Hold
37.53,3,4,3,CACC,Credit Acceptance Corporation,-24.01,Sell
37.51,3,4,11,CCO,"Clear Channel Outdoor Holdings, Inc.",-20.79,Hold
37.5,2,6,17,ONEQ,Fidelity Nasdaq Composite Index Tracking Stock,0,
37.5,2,6,17,SKYY,First Trust Cloud Computing ETF,0,
37.5,2,6,17,FGM,First Trust Germany AlphaDEX Fund,0,
37.5,2,6,17,FTC,First Trust Large Cap Growth AlphaDEX Fund,0,
37.5,2,6,17,FNY,First Trust Mid Cap Growth AlphaDEX Fund,0,
37.5,2,6,17,AIRR,First Trust RBA American Industrial Renaissance ETF,0,
37.5,2,6,17,FSZ,First Trust Switzerland AlphaDEX Fund,0,
37.5,2,6,17,FTW,First Trust Taiwan AlphaDEX Fund,0,
37.5,2,6,17,QQQC,Global X NASDAQ China Technology ETF,0,
37.5,2,6,17,DAX,Horizons DAX Germany ETF,0,
37.5,2,6,17,ACWX,iShares MSCI ACWI ex US Index Fund,0,
37.5,2,6,17,SCZ,iShares MSCI EAFE Small-Cap ETF,0,
37.5,2,6,17,EUFN,iShares MSCI Europe Financials Sector Index Fund,0,
37.5,2,6,17,IEUS,iShares MSCI Europe Small-Cap ETF,0,
37.5,2,6,17,IBB,iShares Nasdaq Biotechnology Index Fund,0,
37.5,2,6,17,INDY,iShares S&P India Nifty 50 Index Fund,0,
37.5,2,6,17,PTF,PowerShares DWA Technology Momenum Portfolio,0,
37.5,2,6,17,PGJ,PowerShares Golden Dragon China Portfolio,0,
37.5,2,6,17,KBWR,PowerShares KBW Regional Banking Portfolio,0,
37.5,2,6,17,PNQI,PowerShares Nasdaq Internet Portfolio,0,
37.5,2,6,17,PSCH,PowerShares S&P SmallCap Health Care Portfolio,0,
37.5,2,6,17,PSCI,PowerShares S&P SmallCap Industrials Portfolio,0,
37.5,2,6,17,BBH,VanEck Vectors Biotech ETF,0,
37.5,2,6,17,VTWG,Vanguard Russell 2000 Growth ETF,0,
37.5,2,6,17,VXUS,Vanguard Total International Stock ETF,0,
37.5,2,6,17,CXSE,WisdomTree China ex-State-Owned Enterprises Fund,0,
37.5,2,6,17,DXGE,WisdomTree Germany Hedged Equity Fund,0,
37.5,1,6,17,CNTF,China TechFaith Wireless Communication Technology Limited,-37.5,
37.44,5,6,17,COTV,"Cotiviti Holdings, Inc.",-0.24,Buy
37.41,3,6,17,BIVV,Bioverativ Inc.,-0.35,Hold
37.37,5,6,5,USG,USG Corporation,13.52,Hold
37.34,1,6,11,AIQ,"Alliance HealthCare Services, Inc.",-33.96,
37.3,1,5,17,MTL,Mechel PAO,-38.1,Sell
37.07,1,5,11,CGG,CGG,-35.04,Sell
37.03,5,3,8,WAIR,"Wesco Aircraft Holdings, Inc.",-18.18,Hold
36.77,3,5,6,WRLD,World Acceptance Corporation,-19.57,Sell
36.67,1,6,9,KODK,Eastman Kodak Company,-89.47,
36.56,1,6,17,VLT,Invesco High Income Trust II,-40.32,
36.52,1,6,17,CACQ,Caesars Acquisition Company,-40.45,
36.16,5,3,10,TK,Teekay Corporation,-9.21,Hold
36,1,6,17,WHLM,"Wilhelmina International, Inc.",-41.99,
35.85,3,6,10,SRG,Seritage Growth Properties,-10.75,Hold
35.85,3,4,11,IPI,"Intrepid Potash, Inc",-29.08,Hold
35.67,3,4,17,I,Intelsat S.A.,17.69,Sell
35.65,4,6,11,VEON,VEON Ltd.,34.25,
35.61,5,3,9,CSIQ,Canadian Solar Inc.,-18.63,Hold
35.61,1,6,10,PZE,Petrobras Argentina S.A.,-47.56,
35.41,3,4,8,GOV,Government Properties Income Trust,-1.26,Sell
35.26,1,6,11,KNDI,"Kandi Technologies Group, Inc.",-42.3,
35,1,6,10,EMMS,Emmis Communications Corporation,-65.03,
35,1,6,10,SHLO,"Shiloh Industries, Inc.",-100,
34.42,3,6,17,APPN,Appian Corporation,-12.32,Hold
34.34,3,6,13,FRO,Frontline Ltd.,1.69,Hold
34.3,5,3,11,IPXL,"Impax Laboratories, Inc.",-11.85,Hold
33.81,5,3,11,VRX,"Valeant Pharmaceuticals International, Inc.",-14.29,Hold
33.79,3,4,11,NM,Navios Maritime Holdings Inc.,10.62,Sell
33.72,1,6,11,FSTR,L.B. Foster Company,-48.45,
33.69,3,4,11,WG,"Willbros Group, Inc.",-39.9,Hold
33.66,6,6,17,FIF,First Trust Energy Infrastructure Fund,17.33,
33.5,1,6,17,GSOL,Global Sources Ltd.,-49.49,
33.49,3,5,10,SID,National Steel Company,-6.04,Sell
33.33,6,6,6,ANTX,"Anthem, Inc.",0,
33.33,6,6,17,CIVBP,"Civista Bancshares, Inc. ",-62.5,Buy
33.33,1,6,17,NTC,Nuveen Connecticut Quality Municipal Income Fund,-68.41,
33.33,1,6,17,MYSZ,"My Size, Inc.",-86.73,
33.33,1,6,11,CELH,"Celsius Holdings, Inc.",-89.9,
33.33,1,6,17,EXXI,"Energy XXI Gulf Coast, Inc.",-94.73,
33.24,3,4,8,WDR,"Waddell & Reed Financial, Inc.",-12.11,Sell
33.24,5,3,8,JKS,JinkoSolar Holding Company Limited,-37.13,Hold
32.03,6,6,17,CERU,Cerulean Pharma Inc.,14.07,
32.03,3,4,12,RMTI,"Rockwell Medical, Inc.",-41.54,Hold
31.95,4,4,13,WTI,"W&T Offshore, Inc.",-10.26,Hold
