BFAM,Bright Horizons Family Solutions Inc.,Miscellaneous,75.84
BEDU,Bright Scholar Education Holdings Limited,Consumer Services,12
EAT,"Brinker International, Inc.",Consumer Services,37.14
BCO,Brink&#39;s Company (The),Transportation,66.3
BMY,Bristol-Myers Squibb Company,Health Care,55.28
BRS,Bristow Group Inc,Transportation,7.31
BRX,Brixmor Property Group Inc.,Consumer Services,17.62
BR,"Broadridge Financial Solutions, Inc.",Miscellaneous,74.49
BKD,Brookdale Senior Living Inc.,Health Care,14.22
BAM,Brookfield Asset Management Inc,Consumer Services,38.88
BBU,Brookfield Business Partners L.P.,Basic Industries,27.1938
DTLA^,Brookfield DTLA Inc.,n/a,25.71
INF,Brookfield Global Listed Infrastructure Income Fund,n/a,13.33
BIP,Brookfield Infrastructure Partners LP,Consumer Services,40.66
BPY,Brookfield Property Partners L.P.,Finance,23.39
RA,Brookfield Real Assets Income Fund Inc.,n/a,23.33
BEP,Brookfield Renewable Partners L.P.,Public Utilities,32.14
BRO,"Brown & Brown, Inc.",Finance,42.86
BF.A,Brown Forman Corporation,n/a,n/a
BF.B,Brown Forman Corporation,n/a,n/a
BRT,BRT Apartments Corp.,Consumer Services,7.5
BC,Brunswick Corporation,Energy,61.79
BT,BT Group plc,Public Utilities,18.83
BPL,Buckeye Partners L.P.,Energy,64.06
BKE,"Buckle, Inc. (The)",Consumer Services,17.35
BVN,Buenaventura Mining Company Inc.,Basic Industries,11.66
BBW,"Build-A-Bear Workshop, Inc.",Consumer Services,10.35
BG,Bunge Limited,Consumer Non-Durables,75.41
BURL,"Burlington Stores, Inc.",Consumer Services,88.22
BWXT,"BWX Technologies, Inc.",Energy,48.8
BY,"Byline Bancorp, Inc.",Finance,20.18
CJ,C,Energy,33.46
BCR,"C.R. Bard, Inc.",Health Care,317.05
GYB,CABCO Series 2004-101 Trust,Finance,22.87
PFH,CABCO Series 2004-101 Trust,Finance,17.13
CAB,Cabela&#39;s Inc,Consumer Services,59.71
CABO,"Cable One, Inc.",Consumer Services,724.69
CBT,Cabot Corporation,Basic Industries,53.37
COG,Cabot Oil & Gas Corporation,Energy,24.26
CACI,"CACI International, Inc.",Technology,124.21
CADE,Cadence Bancorporation,Finance,22.25
CAE,CAE Inc,Miscellaneous,17.28
CAI,"CAI International, Inc.",Technology,23.34
CAA,"CalAtlantic Group, Inc.",Capital Goods,35.04
CAL,"Caleres, Inc.",Consumer Non-Durables,26.9
CCC,Calgon Carbon Corporation,Basic Industries,15.8
CRC,California Resources Corporation,Energy,7.43
CWT,California Water  Service Group Holding,Public Utilities,36.8
CALX,"Calix, Inc",Consumer Services,6.75
ELY,Callaway Golf Company,Consumer Non-Durables,12.56
CPE,Callon Petroleum Company,Energy,10.46
CPE^A,Callon Petroleum Company,Energy,52.1492
CPN,Calpine Corporation,Public Utilities,13.27
CBM,Cambrex Corporation,Health Care,56.45
CPT,Camden Property Trust,Consumer Services,85.68
CCJ,Cameco Corporation,Basic Industries,9.22
CPB,Campbell Soup Company,Consumer Non-Durables,51.68
CWH,"Camping World Holdings, Inc.",Consumer Durables,29
GOOS,Canada Goose Holdings Inc.,Consumer Non-Durables,19.03
CM,Canadian Imperial Bank of Commerce,Finance,81.94
CNI,Canadian National Railway Company,Transportation,81.39
CNQ,Canadian Natural Resources Limited,Energy,28.44
CP,Canadian Pacific Railway Limited,Transportation,162.24
CAJ,"Canon, Inc.",Miscellaneous,33.32
CMD,Cantel Medical Corp.,Health Care,74.71
COF,Capital One Financial Corporation,Finance,82.11
COF.WS,Capital One Financial Corporation,n/a,n/a
COF^C,Capital One Financial Corporation,Finance,26.58
COF^D,Capital One Financial Corporation,n/a,27.35
COF^F,Capital One Financial Corporation,n/a,26.73
COF^G,Capital One Financial Corporation,n/a,24.49
COF^H,Capital One Financial Corporation,n/a,26.35
COF^P,Capital One Financial Corporation,n/a,25.31
CSU,Capital Senior Living Corporation,Health Care,14.71
BXMT,"Capital Trust, Inc.",Consumer Services,31.22
CMO,Capstead Mortgage Corporation,Consumer Services,10.45
CMO^E,Capstead Mortgage Corporation,n/a,25.22
CRR,"Carbo Ceramics, Inc.",Capital Goods,6.51
CAH,"Cardinal Health, Inc.",Health Care,76.89
CCP,"Care Capital Properties, Inc.",Consumer Services,25.7
CRCM,"Care.com, Inc.",Consumer Services,14.1
CSL,Carlisle Companies Incorporated,Basic Industries,95.83
KMX,CarMax Inc,Consumer Durables,63.51
CCL,Carnival Corporation,Consumer Services,65.48
CUK,Carnival Corporation,Consumer Services,65.71
CRS,Carpenter Technology Corporation,Basic Industries,36.96
CSV,"Carriage Services, Inc.",Consumer Services,26.57
CARS,Cars.com Inc.,Technology,26.38
CRI,"Carter&#39;s, Inc.",Consumer Non-Durables,86.94
CVNA,Carvana Co.,Consumer Durables,20.18
CSLT,"Castlight Health, inc.",Technology,3.9
CTLT,"Catalent, Inc.",Health Care,35.22
CTT           ,"CatchMark Timber Trust, Inc.",Consumer Services,11.28
CAT,"Caterpillar, Inc.",Capital Goods,106.51
CATO,Cato Corporation (The),Consumer Services,16.54
CBZ,"CBIZ, Inc.",Miscellaneous,14.9
CBL,"CBL & Associates Properties, Inc.",Consumer Services,8.22
CBL^D,"CBL & Associates Properties, Inc.",n/a,23.3
CBL^E,"CBL & Associates Properties, Inc.",n/a,23.37
CBO,CBO (Listing Market - NYSE - Networks A/E),n/a,23
IGR,CBRE Clarion Global Real Estate Income Fund,n/a,7.56
CBG,"CBRE Group, Inc.",Finance,36.16
CBS,CBS Corporation,Consumer Services,62.07
CBS.A,CBS Corporation,n/a,n/a
CBX,CBX (Listing Market NYSE Networks AE,n/a,1.05
CDI,CDI Corporation,Technology,5.85
FUN,"Cedar Fair, L.P.",Consumer Services,70.73
CDR,"Cedar Realty Trust, Inc.",Consumer Services,4.91
CDR^B,"Cedar Realty Trust, Inc.",n/a,25.4
CGI,"Celadon Group, Inc.",Transportation,3
CE,Celanese Corporation,Basic Industries,95.07
CLS,"Celestica, Inc.",Technology,13.22
CEL,"Cellcom Israel, Ltd.",Public Utilities,9.36
CPAC,Cementos Pacasmayo S.A.A.,Capital Goods,11.4
CX,Cemex S.A.B. de C.V.,Capital Goods,9.66
CVE,Cenovus Energy Inc,Energy,7.08
CNC,Centene Corporation,Health Care,79.7
CEN,Center Coast MLP & Infrastructure Fund,n/a,11.03
CNP,"CenterPoint Energy, Inc.",Public Utilities,27.28
EBR,Centrais Electricas Brasileiras S.A.- Eletrobras,Public Utilities,4.74
EBR.B,Centrais Electricas Brasileiras S.A.- Eletrobras,n/a,n/a
CEE,"Central Europe, Russia and Turkey Fund, Inc. (The)",n/a,21.71
CCS,"Century Communities, Inc.",Capital Goods,24.9
CTL,"CenturyLink, Inc.",Public Utilities,23.9
CVO,Cenveo Inc,Consumer Durables,6.16
CF,"CF Industries Holdings, Inc.",Basic Industries,27.58
CGG,CGG,Energy,4.6361
GIB,"CGI Group, Inc.",Consumer Services,50.41
ECOM          ,ChannelAdvisor Corporation,Technology,11.45
CRL,"Charles River Laboratories International, Inc.",Health Care,99.26
CLDT,Chatham Lodging Trust (REIT),Consumer Services,19.9
CMCM,Cheetah Mobile Inc.,Technology,10.54
CHGG,"Chegg, Inc.",Consumer Services,11.96
CHE,Chemed Corp.,Health Care,201.26
CC,Chemours Company (The),Basic Industries,38.75
CHMI,Cherry Hill Mortgage Investment Corporation,Consumer Services,18.45
CHK,Chesapeake Energy Corporation,Energy,4.66
CHK^D,Chesapeake Energy Corporation,n/a,52.2
CHKR,Chesapeake Granite Wash Trust,Energy,2.3
CHSP,Chesapeake Lodging Trust,Consumer Services,24.71
CHSP^A.CL,Chesapeake Lodging Trust,n/a,n/a
CPK,Chesapeake Utilities Corporation,Public Utilities,75.2
CVX,Chevron Corporation,Energy,103.82
CBI,Chicago Bridge & Iron Company N.V.,Basic Industries,17.73
CHS,"Chico&#39;s FAS, Inc.",Consumer Services,9.12
CIM,Chimera Investment Corporation,Consumer Services,18.81
CIM^A,Chimera Investment Corporation,n/a,25.52
CIM^B,Chimera Investment Corporation,n/a,25.6
CO,China Cord Blood Corporation,Finance,9.89
DL,China Distance Education Holdings Limited,Consumer Services,8.21
CEA,China Eastern Airlines Corporation Ltd.,Transportation,29.89
CHN,"China Fund, Inc. (The)",n/a,18.58
CGA,"China Green Agriculture, Inc.",Basic Industries,1.25
LFC,China Life Insurance Company Limited,Finance,15.37
CHL,China Mobile (Hong Kong) Ltd.,Public Utilities,51.34
BORN,China New Borun Corporation,Consumer Non-Durables,1.31
COE,China Online Education Group,Consumer Services,16.58
SNP,China Petroleum & Chemical Corporation,Energy,77.65
XRF,China Rapid Finance Limited,Finance,5.93
ZNH,China Southern Airlines Company Limited,Transportation,39.82
CHA,China Telecom Corp Ltd,Public Utilities,46.62
CHU,China Unicom (Hong Kong) Ltd,Public Utilities,13.53
XNY,China Xiniya Fashion Limited,Consumer Non-Durables,1.6
CYD,China Yuchai International Limited,Energy,18.43
ZX,China Zenix Auto International Limited,Capital Goods,1.67
CMG,"Chipotle Mexican Grill, Inc.",Consumer Services,412.76
CHH,"Choice Hotels International, Inc.",Consumer Services,63.9
CBK,Christopher & Banks Corporation,Consumer Services,1.28
CHT,"Chunghwa Telecom Co., Ltd.",Public Utilities,35.07
CHD,"Church & Dwight Company, Inc.",Basic Industries,51.95
CIEN,Ciena Corporation,Public Utilities,24.94
CI,Cigna Corporation,Health Care,167.94
XEC,Cimarex Energy Co,Energy,92.08
CBB,Cincinnati Bell Inc,Public Utilities,18.95
CBB^B,Cincinnati Bell Inc,n/a,50.0881
CNK,Cinemark Holdings Inc,Consumer Services,37.37
CINR,Ciner Resources LP,Basic Industries,27.41
CIR,"CIRCOR International, Inc.",Capital Goods,58.29
CISN,Cision Ltd.,Finance,10.95
CISN.WS,Cision Ltd.,n/a,n/a
CIT,CIT Group Inc (DEL),Finance,49.13
BLW,Citigroup Inc.,Finance,15.7
C,Citigroup Inc.,Finance,67.63
C.WS.A,Citigroup Inc.,n/a,n/a
C^C,Citigroup Inc.,n/a,26.01
C^J,Citigroup Inc.,n/a,29.85
C^K,Citigroup Inc.,Finance,29.61
C^L,Citigroup Inc.,n/a,26.98
C^N,Citigroup Inc.,Finance,26.06
C^P,Citigroup Inc.,n/a,27.68
C^S,Citigroup Inc.,n/a,26.63
CFG,"Citizens Financial Group, Inc.",Finance,36.6
CIA,"Citizens, Inc.",Finance,6.74
CIO,"City Office REIT, Inc.",Consumer Services,12.64
CIO^A,"City Office REIT, Inc.",n/a,25.33
CVEO,Civeo Corporation,Consumer Services,2.12
CIVI,"Civitas Solutions, Inc.",Health Care,17.25
CLH,"Clean Harbors, Inc.",Basic Industries,54.43
CCO,"Clear Channel Outdoor Holdings, Inc.",Consumer Services,4.4
CBA           ,ClearBridge American Energy MLP Fund Inc.,n/a,8.99
CEM,ClearBridge Energy MLP Fund Inc.,n/a,15.24
EMO,ClearBridge Energy MLP Opportunity Fund Inc.,n/a,12.51
CTR,ClearBridge Energy MLP Total Return Fund Inc.,n/a,12.7
CLW,Clearwater Paper Corporation,Basic Industries,45.05
CLF,Cliffs Natural Resources Inc.,Basic Industries,6.64
CLPR,Clipper Realty Inc.,Consumer Services,12.22
CLX,Clorox Company (The),Consumer Durables,133.77
CLD,Cloud Peak Energy Inc,Energy,3.54
CLDR,"Cloudera, Inc.",Technology,16.47
MYCC,"ClubCorp Holdings, Inc.",Consumer Services,12.7
CMS,CMS Energy Corporation,Public Utilities,45.7
CMS^B,CMS Energy Corporation,Public Utilities,102.65
CNA,CNA Financial Corporation,Finance,48.47
CNHI,CNH Industrial N.V.,Capital Goods,11.65
CNO,"CNO Financial Group, Inc.",Finance,20.93
CEO,CNOOC Limited,Energy,109.81
CNXC,CNX Coal Resources LP,Energy,15.95
COH,"Coach, Inc.",Consumer Non-Durables,46.68
CIE,"Cobalt International Energy, Inc.",Energy,2.23
KOF,Coca Cola Femsa S.A.B. de C.V.,Consumer Non-Durables,83.97
KO,Coca-Cola Company (The),Consumer Non-Durables,44.4
CCE,Coca-Cola European Partners plc,Consumer Non-Durables,40.29
CDE,"Coeur Mining, Inc.",Basic Industries,8.08
FOF,"Cohen & Steers Closed-End Opportunity Fund, Inc.",n/a,13.03
INB,"Cohen & Steers Global Income Builder, Inc.",n/a,9.7
CNS,Cohen & Steers Inc,Finance,40.84
UTF,"Cohen & Steers Infrastructure Fund, Inc",n/a,23.16
LDP,"Cohen & Steers Limited Duration Preferred and Income Fund, Inc",n/a,26.47
MIE,"Cohen & Steers MLP Income and Energy Opportunity Fund, Inc.",n/a,10.76
RQI,Cohen & Steers Quality Income Realty Fund Inc,n/a,12.59
RNP,Cohen & Steers Reit and Preferred Income Fund Inc,n/a,20.57
PSF,"Cohen & Steers Select Preferred and Income Fund, Inc.",n/a,28.4
RFI,"Cohen & Steers Total Return Realty Fund, Inc.",n/a,12.4
CFX,Colfax Corporation,Capital Goods,39.21
CL,Colgate-Palmolive Company,Consumer Non-Durables,73.45
CXE,Colonial High Income Municipal Trust,n/a,5.2
CIF,Colonial Intermediate High Income Fund,n/a,2.81
CXH,Colonial Investment Grade Municipal Trust,n/a,10.08
CMU,Colonial Municipal Income Trust,n/a,4.68
CLNS,"Colony NorthStar, Inc.",Consumer Services,14.05
CLNS^B,"Colony NorthStar, Inc.",n/a,25.45
CLNS^C,"Colony NorthStar, Inc.",n/a,25.9
CLNS^D,"Colony NorthStar, Inc.",n/a,26.33
CLNS^E,"Colony NorthStar, Inc.",n/a,27.1
CLNS^G,"Colony NorthStar, Inc.",n/a,26.56
CLNS^H,"Colony NorthStar, Inc.",n/a,25.64
CLNS^I,"Colony NorthStar, Inc.",n/a,25.33
SFR,Colony Starwood Homes,Consumer Services,33.86
CXP,"Columbia Property Trust, Inc.",Consumer Services,22.14
STK,"Columbia Seligman Premium Technology Growth Fund, Inc",n/a,21.44
CCV,Comcast Corporation,Consumer Services,25.63
CCZ,Comcast Corporation,Consumer Services,54
CMA,Comerica Incorporated,Finance,74.13
CMA.WS,Comerica Incorporated,n/a,n/a
FIX,"Comfort Systems USA, Inc.",Capital Goods,36
CMC,Commercial Metals Company,Basic Industries,19.5
CBU,"Community Bank System, Inc.",Finance,56.05
CYH,"Community Health Systems, Inc.",Health Care,9.32
CHCT,Community Healthcare Trust Incorporated,Consumer Services,25.58
CIG,Comp En De Mn Cemig ADS,Public Utilities,2.55
CIG.C,Comp En De Mn Cemig ADS,n/a,n/a
CBD,Companhia Brasileira de Distribuicao,Consumer Services,19.24
SBS,Companhia de saneamento Basico Do Estado De Sao Paulo - Sabesp,Public Utilities,9.58
ELP,Companhia Paranaense de Energia (COPEL),Public Utilities,7.7
CCU,"Compania Cervecerias Unidas, S.A.",Consumer Non-Durables,25.96
CODI,Compass Diversified Holdings,Consumer Durables,17.1
CODI^A,Compass Diversified Holdings,n/a,24.83
CMP,"Compass Minerals International, Inc.",Basic Industries,65
CRK,"Comstock Resources, Inc.",Energy,6.66
CAG,"ConAgra Brands, Inc.",Consumer Non-Durables,34.13
CXO,Concho Resources Inc.,Energy,121.77
CCM,Concord Medical Services Holdings Limited,Health Care,4
CNDT,Conduent Incorporated,Miscellaneous,15.9
CNNX,Cone Midstream Partners LP,Public Utilities,18.29
COP,ConocoPhillips,Energy,43.31
CNX,CONSOL Energy Inc.,Energy,14.73
ED,Consolidated Edison Inc,Public Utilities,80.39
STZ,Constellation Brands Inc,Consumer Non-Durables,193.76
STZ.B,Constellation Brands Inc,n/a,n/a
CSTM,Constellium N.V.,Basic Industries,6.95
TCS,Container Store (The),Consumer Services,5.67
CBPX,"Continental Building Products, Inc.",Capital Goods,22.3
CLR,"Continental Resources, Inc.",Energy,30.61
VLRS,"Controladora Vuela Compania de Aviacion, S.A.B. de C.V.",Transportation,15.25
CVG,Convergys Corporation,Technology,23.67
COO,"Cooper Companies, Inc. (The)",Health Care,236.19
CTB,Cooper Tire & Rubber Company,Consumer Durables,35.45
CPS,Cooper-Standard Holdings Inc.,Capital Goods,98.5
CPA,"Copa Holdings, S.A.",Transportation,120.71
CLB,Core Laboratories N.V.,Energy,98.11
CXW,"CoreCivic, Inc.",Consumer Services,27.36
CLGX,"CoreLogic, Inc.",Technology,42.44
CORR,"CorEnergy Infrastructure Trust, Inc.",Consumer Services,33.54
CORR^A,"CorEnergy Infrastructure Trust, Inc.",n/a,25.2
COR,CoreSite Realty Corporation,Consumer Services,99.71
COR^A,CoreSite Realty Corporation,n/a,25.46
GLW,Corning Incorporated,Basic Industries,29.81
GYC,Corporate Asset Backed Corp CABCO,Finance,23.95
OFC,Corporate Office Properties Trust,Consumer Services,34.78
CZZ,Cosan Limited,Consumer Non-Durables,6.42
CMRE,Costamare Inc.,Transportation,7.23
CMRE^B,Costamare Inc.,n/a,24.2
CMRE^C,Costamare Inc.,n/a,24.86
CMRE^D,Costamare Inc.,n/a,25.03
COTV,"Cotiviti Holdings, Inc.",Miscellaneous,37.74
COT,Cott Corporation,Consumer Non-Durables,13.81
COTY,Coty Inc.,Consumer Non-Durables,18.79
CFC^B,Countrywide Financial Corporation,n/a,25.72
CUZ,Cousins Properties Incorporated,Consumer Services,8.71
CVA,Covanta Holding Corporation,Basic Industries,13.2
CPF,CPB Inc.,Finance,31.91
CPL,CPFL Energia S.A.,Public Utilities,15.98
CR,Crane Company,Capital Goods,80.6
CRD.A,Crawford & Company,n/a,n/a
CRD.B,Crawford & Company,n/a,n/a
BAP,Credicorp Ltd.,Finance,180.96
CS,Credit Suisse Group,Finance,15.01
CPG,Crescent Point Energy Corporation,Energy,7.24
CEQP,Crestwood Equity Partners LP,Consumer Services,22.95
CRH,CRH PLC,Capital Goods,35.66
CRT,Cross Timbers Royalty Trust,Energy,15.17
CAPL,CrossAmerica Partners LP,Energy,25.3
CCI,Crown Castle International Corporation,Consumer Services,98.37
CCK,"Crown Holdings, Inc.",Consumer Durables,59.6
CRY,"CryoLife, Inc.",Health Care,19.7
CSRA,CSRA Inc.,Technology,31.34
CSS,"CSS Industries, Inc.",Consumer Services,26.09
CTS,CTS Corporation,Technology,21.3
CUBE,CubeSmart,Consumer Services,23.34
CUB,Cubic Corporation,Capital Goods,46
CFR,"Cullen/Frost Bankers, Inc.",Finance,95.19
CFR^A,"Cullen/Frost Bankers, Inc.",n/a,25.22
CFI,"Culp, Inc.",Basic Industries,33.3
CMI,Cummins Inc.,Energy,164.21
CW,Curtiss-Wright Corporation,Technology,91.81
SRF,Cushing Energy Income Fund (The),n/a,8.31
SZC,Cushing Renaissance Fund (The),n/a,17.5099
CUBI,"Customers Bancorp, Inc",Finance,28.58
CUBI^C,"Customers Bancorp, Inc",n/a,26.72
CUBI^D,"Customers Bancorp, Inc",n/a,26.6
CUBI^E,"Customers Bancorp, Inc",n/a,26.66
CUBI^F,"Customers Bancorp, Inc",n/a,26.1601
CUBS,"Customers Bancorp, Inc",Finance,26.23
CVI,CVR Energy Inc.,Energy,21.13
UAN,"CVR Partners, LP",Basic Industries,3.62
CVRR,"CVR Refining, LP",Energy,9.2
CVS,CVS Health Corporation,Health Care,78.71
CELP,"Cypress Energy Partners, L.P.",Energy,7.35
CYS,"CYS Investments, Inc.",Consumer Services,8.46
CYS^A,"CYS Investments, Inc.",n/a,24.9
CYS^B,"CYS Investments, Inc.",n/a,24.46
DHI,"D.R. Horton, Inc.",Capital Goods,34.49
CB,D/B/A Chubb Limited New,Finance,145.44
DAN,Dana Incorporated,Capital Goods,22.36
DHR,Danaher Corporation,Capital Goods,82.93
DAC,Danaos Corporation,Transportation,1.7
DQ,DAQO New Energy Corp.,Technology,19.77
DRI,"Darden Restaurants, Inc.",Consumer Services,89.68
DAR,Darling Ingredients Inc.,Consumer Non-Durables,15.85
DVA,DaVita Inc.,Health Care,63.05
DCP,DCP Midstream LP,Public Utilities,33.87
DCT,DCT Industrial Trust Inc,Consumer Services,52.27
DDR,DDR Corp.,Consumer Services,9.05
DDR^A,DDR Corp.,n/a,26.03
DDR^J,DDR Corp.,n/a,25.11
DDR^K,DDR Corp.,n/a,25.32
DF,Dean Foods Company,Consumer Non-Durables,16.35
DECK,Deckers Outdoor Corporation,Consumer Non-Durables,66.42
DE,Deere & Company,Capital Goods,125.09
DEX,Delaware Enhanced Global Dividend,n/a,11.31
DDF,"Delaware Investments Dividend & Income Fund, Inc.",n/a,10.4293
DKL,"Delek Logistics Partners, L.P.",Energy,31.85
DK,"Delek US Holdings, Inc.",Energy,25.7
DVMT,Dell Technologies Inc.,Technology,60.84
DLPH,Delphi Automotive plc,Capital Goods,86.73
DAL,"Delta Air Lines, Inc.",Transportation,54.37
DEL,Deltic Timber Corporation,Basic Industries,72.29
DLX,Deluxe Corporation,Consumer Durables,68.91
DNR,Denbury Resources Inc.,Energy,1.48
DKT,Deutsch Bk Contingent Cap Tr V,Finance,26.58
DB,Deutsche Bank AG,Finance,18.89
DTK,Deutsche Bank AG,Finance,26.11
DXB,Deutsche Bank AG,Finance,25.39
DVN,Devon Energy Corporation,Energy,30.18
DHX,"DHI Group, Inc.",Miscellaneous,2.6
DHT,"DHT Holdings, Inc.",Transportation,4.35
DEO,Diageo plc,Consumer Non-Durables,118.41
DO,"Diamond Offshore Drilling, Inc.",Energy,10.55
DRH,Diamondrock Hospitality Company,Consumer Services,11.4
DSX,Diana Shipping inc.,Transportation,3.89
DSX^B,Diana Shipping inc.,n/a,22.08
DSXN,Diana Shipping inc.,Transportation,25.25
DKS,Dick&#39;s Sporting Goods Inc,Consumer Services,39.64
DBD,Diebold Nixdorf Incorporated,Miscellaneous,20.4
DLR,"Digital Realty Trust, Inc.",Consumer Services,109.36
DLR^G,"Digital Realty Trust, Inc.",n/a,25.69
DLR^H,"Digital Realty Trust, Inc.",n/a,27.609
DLR^I,"Digital Realty Trust, Inc.",n/a,27.15
DGI,"DigitalGlobe, Inc",Consumer Services,33.05
DDS,"Dillard&#39;s, Inc.",Consumer Services,56.39
DDT,"Dillard&#39;s, Inc.",Consumer Services,26.23
DIN,"DineEquity, Inc",Consumer Services,42.79
DPLO,"Diplomat Pharmacy, Inc.",Health Care,14.43
DFS,Discover Financial Services,Finance,61.2
DFS^B,Discover Financial Services,n/a,25.64
DRA,Diversified Real Asset Income Fund,n/a,17.44
DNI,Dividend and Income Fund,n/a,12.31
DLB,Dolby Laboratories,Miscellaneous,49.32
DG,Dollar General Corporation,Consumer Services,70.03
DDC,Dominion Diamond Corporation,Basic Industries,12.58
DM,"Dominion Energy Midstream Partners, LP",Public Utilities,27.95
D,"Dominion Energy, Inc.",Public Utilities,75.72
DCUD,"Dominion Energy, Inc.",Public Utilities,50.05
DRUA,"Dominion Energy, Inc.",Public Utilities,25.29
DPZ,Domino&#39;s Pizza Inc,Consumer Non-Durables,208.84
UFS,Domtar Corporation,Basic Industries,36.69
DCI,"Donaldson Company, Inc.",Capital Goods,45.32
DFIN,"Donnelley Financial Solutions, Inc.",Consumer Services,22.34
LPG,Dorian LPG Ltd.,Transportation,7.6
DSL,DoubleLine Income Solutions Fund,n/a,20.65
DBL,DoubleLine Opportunistic Credit Fund,n/a,25.06
PLOW,"Douglas Dynamics, Inc.",Capital Goods,31.45
DEI,"Douglas Emmett, Inc.",Consumer Services,37.68
DOV,Dover Corporation,Technology,82.21
DDE,Dover Downs Gaming & Entertainment Inc,Consumer Services,1.14
DVD,"Dover Motorsports, Inc.",Consumer Services,2.05
DOW,Dow Chemical Company (The),Basic Industries,63.56
DPS,"Dr Pepper Snapple Group, Inc",Consumer Non-Durables,89.07
RDY,Dr. Reddy&#39;s Laboratories Ltd,Health Care,41.01
DRD,DRDGOLD Limited,Basic Industries,3.08
DHF,Dreyfus High Yield Strategies Fund,n/a,3.53
DMB,"Dreyfus Municipal Bond Infrastructure Fund, Inc.",n/a,13.13
DSM,"Dreyfus Strategic Municipal Bond Fund, Inc.",n/a,8.55
LEO,"Dreyfus Strategic Municipals, Inc.",n/a,8.94
DRQ,"Dril-Quip, Inc.",Energy,47.4
DS,Drive Shack Inc.,Consumer Services,3
DS^B,Drive Shack Inc.,n/a,25.1375
DS^C,Drive Shack Inc.,n/a,24.6154
DS^D,Drive Shack Inc.,n/a,24.8
DST,"DST Systems, Inc.",Technology,60.28
DSW,DSW Inc.,Consumer Services,17.32
DTE,DTE Energy Company,Public Utilities,105.17
DTJ,DTE Energy Company,Public Utilities,25.45
DTQ,DTE Energy Company,Public Utilities,25.301
DTV,DTE Energy Company,Public Utilities,54.69
DTY,DTE Energy Company,Public Utilities,27.27
DCO,Ducommun Incorporated,Capital Goods,31.74
DPG,Duff & Phelps Global Utility Income Fund Inc.,n/a,16.35
DSE,Duff & Phelps Select Energy MLP Fund Inc.,n/a,6.99
DNP,"Duff & Phelps Utilities Income, Inc.",n/a,11.01
DTF,"Duff & Phelps Utilities Tax-Free Income, Inc.",n/a,14.46
DUC,"Duff & Phelps Utility & Corporate Bond Trust, Inc.",n/a,9.12
DUK,Duke Energy Corporation,Public Utilities,83.21
DUKH,Duke Energy Corporation,Public Utilities,26.55
DRE,Duke Realty Corporation,Consumer Services,27.33
DNB,Dun & Bradstreet Corporation (The),Finance,105.35
DFT,"Dupont Fabros Technology, Inc.",Finance,59.27
DFT^C,"Dupont Fabros Technology, Inc.",n/a,27.25
DHG,"DWS High Income Opportunities Fund, Inc.",n/a,14.89
DXC,DXC Technology Company,Technology,76.51
DY,"Dycom Industries, Inc.",Basic Industries,89.56
DLNG,Dynagas LNG Partners LP,Consumer Services,15.44
DLNG^A,Dynagas LNG Partners LP,n/a,26.72
DYN,Dynegy Inc.,Public Utilities,7.8
DYN.WS,Dynegy Inc.,n/a,n/a
DYN.WS.A,Dynegy Inc.,n/a,n/a
DYN^A,Dynegy Inc.,n/a,27.521
DYNC,Dynegy Inc.,Public Utilities,58.86
DX,"Dynex Capital, Inc.",Consumer Services,6.93
DX^A,"Dynex Capital, Inc.",n/a,25.4829
DX^B,"Dynex Capital, Inc.",n/a,24.6
DD,E.I. du Pont de Nemours and Company,Basic Industries,81.59
DD^A,E.I. du Pont de Nemours and Company,Basic Industries,90.25
DD^B,E.I. du Pont de Nemours and Company,Basic Industries,105.4
ELF,"e.l.f. Beauty, Inc.",Consumer Non-Durables,25.82
SSP,E.W. Scripps Company (The),Consumer Services,17.51
EGIF,Eagle Growth and Income Opportunities Fund,n/a,17.05
EXP,Eagle Materials Inc,Capital Goods,92.04
ECC           ,Eagle Point Credit Company Inc.,n/a,20.86
ECCA,Eagle Point Credit Company Inc.,n/a,25.71
ECCB,Eagle Point Credit Company Inc.,n/a,25.8172
ECCZ,Eagle Point Credit Company Inc.,n/a,25.67
ESTE,"Earthstone Energy, Inc.",Energy,9.44
DEA,"Easterly Government Properties, Inc.",Consumer Services,20.16
EGP,"EastGroup Properties, Inc.",Consumer Services,80.65
EMN,Eastman Chemical Company,Basic Industries,83.6
KODK,Eastman Kodak Company,Miscellaneous,8.8
KODK.WS,Eastman Kodak Company,n/a,n/a
KODK.WS.A,Eastman Kodak Company,n/a,n/a
ETN,"Eaton Corporation, PLC",Technology,78.55
ETV,Eaton Vance Corporation,n/a,15.25
ETW,Eaton Vance Corporation,n/a,11.4
EV,Eaton Vance Corporation,Finance,46.84
EOI,Eaton Vance Enhance Equity Income Fund,n/a,13.65
EOS,Eaton Vance Enhanced Equity Income Fund II,n/a,14.49
EFT,Eaton Vance Floating Rate Income Trust,n/a,15.09
EFF,Eaton vance Floating-Rate Income Plus Fund,n/a,16.63
EHT,Eaton Vance High Income 2021 Target Term Trust,n/a,10.1
ETX           ,Eaton Vance Municipal Income 2028 Term Trust,n/a,20.1
EOT,Eaton Vance Municipal Income Trust,n/a,21.77
EVN,Eaton Vance Municipal Income Trust,n/a,12.96
